"","DEK1.bam","DEK2.bam","DEK3.bam","DEK4.bam","DEK5.bam","DEK6.bam","DEK7.bam","DEK8.bam"
"Fbf1",6.29226830852971,9.2904551451607,4.77826695692806,4.1754371455902,4.10518492919936,4.83635816056484,5.13610822590698,4.65095403764119
"SCARNA4",0,0,0,0,0,0,0,0
"Acox1",10.9846921094497,12.6463458751514,12.4755962608041,12.5912205174748,15.3886358421792,15.5609701591318,12.3690229196948,11.8103908589204
"AABR07072203.1",0,0,0,0,0,0,0,0
"AABR07030791.1",1.81384057334768,0.174018344683543,1.90895669502152,4.63136772006719,1.19788325392518,0.309229351481905,1.50608701333519,1.21694957085902
"AABR07030793.1",0,0,0,0,0,0,0,0
"Igsf7",0,0,0,0,0,0,0,0
"AABR07030796.1",0,0,0,0,0,0,0,0
"AABR07030798.2",0,0,0,0,0,0,0,0
"AABR07030798.1",0,0,0,1.5335460886668,0,0,0,0
"RGD1559482",2.19859463436082,3.67020508787108,2.47916453898898,8.8697709063105,3.11138507513035,0.449788147610044,7.75863006869642,5.4209571792811
"RGD1561778",0,0,0,0,0,0,0,0
"Ten1",0.90622850918591,0.41732545818845,3.43350105786479,2.96181441380956,0.820779110894798,3.89331783032824,2.10691348776257,2.55364475166527
"Evpl",0.0247281834851229,0.0284688144284035,0.178456502063472,0,0,0,0,0
"Srp68",30.1666135065259,33.2153777907309,31.3461247780444,22.9340236584771,27.1167366740295,23.2474588397582,28.249913909924,20.4069060769736
"Galr2",0,0,0,0,0,0,0,0
"Exoc7",0.0391422642465276,0.0450633123865463,0,0.0399775419704342,0,0.0800771831858257,0,0.0393922396299807
"AABR07030823.1",1.17139571346647,0,0,0,1.1221516456403,0.184341501907302,0.149637769243011,0.181365635702539
"Rnf157",0,0,0,0,0.335058824344724,0,0.184303968936861,0.0744607163860495
"Ubald2",0.321968990661986,0,0,0,0,0.32934182962707,0,1.29610076245961
"Qrich2",4.15202404368209,1.55872842075515,1.62847913421453,2.21250068176885,4.18971490880401,1.93889446365065,3.22271154648323,2.45262144280818
"AABR07030832.1",0,0,0,0,0,0,0,0
"Prpsap1",104.951633536636,93.6064695862342,104.37110118338,74.0698237091289,90.0404369360866,91.1991244179342,112.597256865985,84.4598900393591
"AABR07030834.1",2.74941744228847,0.973945128055289,2.28943728748718,0.864027302292909,5.50711004245902,2.37970358069653,6.14633640956105,5.95964088906662
"Sphk1",6.66498814541038,6.46672246112709,8.62158826097648,7.32096803720386,6.35924625241831,8.2325870849144,7.06560323641574,7.08722576222952
"Ube2o",0.201281757821724,0.278075565786561,0.399463655476639,0,0.273453980783502,0.370603715778568,0.635095396220463,0.24308065125672
"AABR07072207.1",12.4391481199986,9.6446321034225,3.66407805198269,26.7055746354131,18.1064661074076,17.1384421340548,7.3775736710917,13.5405142155035
"Aanat",0,0,0.109000033583009,0,0,0.123597391438992,0,0
"Rhbdf2",5.36291336138775,4.66953350513563,7.15511571801115,4.32665051530829,6.78584675737077,6.45378811513871,8.12015846905251,7.93700395787855
"Cygb",26.9392415360707,36.3705759455881,41.1570908425455,38.6270547733733,19.369764920207,15.8121521157569,43.6777124653667,33.3038340398373
"Gm11744",0,0,0,0,0,0,0,0
"snoR38",0,0,0,0,0,0,0,1.04881838014824
"St6galnac2",19.3392312048643,23.3507573741514,20.6370331572961,15.4964261460988,17.8005196754852,16.1634105287743,18.6037249438773,16.4562987130356
"St6galnac1",0,0,0,0.0668550051051022,0,0,0.217407601924969,0
"Mxra7",18.5190077722488,6.23211021463795,25.4442542422755,17.4592567288864,16.1277190405138,22.1488303838406,17.5060042053613,12.042547731774
"Jmjd6",37.8540022499782,33.0608224663524,38.1008045581979,25.6158159054264,34.7280385846609,35.9550558720114,31.4313297591702,34.060978777551
"uc_338",0.0525925442914001,0,0,0,0,0,0,0
"Mettl23",11.9288976208055,8.68434405849299,11.5521929280119,14.5126446297919,8.34140631304713,13.637596559707,13.8377651391336,12.887805920404
"Srsf2",202.739859392983,210.959665585033,203.185752764787,200.683180921384,226.510208305609,237.385987265441,181.279742141646,186.004436301765
"Mfsd11",12.4640501743824,9.54525303621534,17.0389154750086,12.2813918910232,16.5975192166541,12.8617973173042,14.4525188683467,11.4937406955864
