"","DEK1.bam","DEK2.bam","DEK3.bam","DEK4.bam","DEK5.bam","DEK6.bam","DEK7.bam","DEK8.bam"
"Nkx6-2",0,0,0,0,0,0,0.0879964249854335,0
"Cfap46",0,0,0,0,0,0,0,0
"AABR07005985.2",0,0,0,0,0,1.14539903989606,0.927806966351269,0.187774856878539
"Adgra1",0,0,0,0,0,0,0,0
"Kndc1",0,0,0,0,0,0,0,0
"Utf1",0,0,0,0,0,0,0,0
"Mir202",0,0,0,0,0,0,0,0
"LOC680693",0.562122667684842,0,0,0,0,0,0.242109599254168,0.146998557882114
"Adam8",0,0,0,0,0,0,0,0.0971202810684554
"Tubgcp2",7.23628506335481,11.4678742594974,10.1728920985242,7.12755018972527,5.77559109028871,6.91603234858682,8.9161614731702,6.65909709182956
"Zfp511",13.6854983657722,18.7654713085814,8.61388482272821,8.36818889443132,14.2222331243273,8.5742193702383,12.2457844599811,13.7605109052204
"Msx3",0.168089278226539,0,0,0,0,0,0,0
"Caly",0.0836102998930457,0,0,0,0,0,0,0
"Prap1",0,0,0,0,0,0,0,0.4264115647541
"Fuom",0,0,0,0.0622291534165125,0,0.0620833489524175,0.100578683316684,0.0610670599050189
"Echs1",0.259376240950771,0.297918889681562,0.322758604833527,0.55295404057879,0.19645080456596,0.27582922771044,0,0.180875981041318
"Paox",1.54081838374327,1.49034111229172,1.9677961180029,0.864423766443661,1.93478193707396,1.72479679984348,1.11770897700796,1.95104664888272
"Mtg1",8.85311856473457,3.09481243615671,5.02927497405283,5.43642212311795,6.12225421872622,11.4613709132201,3.7301978963156,5.63687555489063
"Sprn",0,0,0,0,0,0,0,0
"Olr286",0,0,0,0,0,0,0,0
"Olr287",0,0,0,0,0,0,0,0
"Olr288",0,0,0,0,0,0,0,0
"Cd163l1",0,0,0,0,0,0,0,0
"LOC680907",0,0,0,0,0,0,0,0
"Olr289",0,0,0,0,0,0,0,0
"LOC100360557",0,0,0,0,0,0,0,0
"Olr292",0,0,0,0,0,0,0,0
"Olr295",0,0,0,0,0,0,0,0
"Olr297",0,0,0,0,0,0,0,0
"Olr298",0,0,0,0,0,0,0,0
"Olr299",0,0,0,0,0,0,0,0
"Olr300",0,0,0,0,0,0,0,0
"Olr302",0,0,0,0,0,0,0,0
"Olr303",0,0,0,0,0,0,0,0
"Olr304",0,0,0,0,0,0,0,0
"Olr305",0,0,0,0,0,0,0,0
"Olr306",0,0,0,0,0,0.147522813105584,0,0
"LOC103690271",0,0,0,0,0,0,0,0
"Olr308",0,0,0,0,0,0,0,0
"Olr309",0,0,0,0,0,0,0,0
"Olr310",0,0,0,0,0,0,0,0
"Olr311",0,0,0,0,0,0,0,0
"Olr312",0,0,0,0,0,0,0,0
"Olr313",0,0,0,0,0,0,0,0
"Olr315",0,0,0,0,0,0,0,0
"SNORA51",0,1.17171646069832,0.595036491915997,0.135923185344245,1.08652778732232,0.0678023569593643,0.988594319319111,0.533539593337643
"Cyp2e1",0,0,0,0,0,0,0,0
"Syce1",0,0,0.167071103539346,0,0,0,0,0.28088313653408
"LOC100911028",0,0.516783983607529,0.699840138232603,0,0,0.159488742326199,0,0.941267706670406
"AC109844.1",0,0,0,0,0,0,0,0
"Scgb1c1",0.563959669866818,0,0.263164287274395,0,1.92213630349831,2.09906643222781,2.91480968513841,0.884873671957038
"Odf3",0,0,0,0,0,0,0,0
"Bet1l",24.8540704508154,24.9923724787355,21.3574982011472,16.6954054578088,18.8599178387818,22.4411061892679,22.4598759325502,24.5263898205483
"Ric8a",12.2246747801119,12.3445816511932,11.0762026883647,12.5420030113098,10.1848261276274,10.18342837858,8.33663100619575,10.549532868267
"Sirt3",10.0136483247177,9.9967620487724,10.3935622091213,7.88069458917444,9.78163073320398,11.4450182445145,13.22096974322,11.2576661302126
"Psmd13",121.8347107717,125.338352874588,125.183458399738,82.5308591012085,90.4954765720689,95.9433619884362,139.933172103622,100.934853536492
"Cox8b",454.014936671889,551.30590971834,598.282145508266,592.069038706316,542.539541802945,442.256282894035,606.387778188414,552.577256099917
"LOC100912017",0,0,0,0,0,0,0,0
"Nlrp6",0,0,0,0,0,0,0,0
"Athl1",0,0,0,0.0595433893501978,0.44423996138254,0,0,0
"Ifitm5",0,0.367065496175554,0,0,0.363070190660792,0,0,0
"Ifitm2",147.19347383524,140.140955836255,170.348267493387,240.133010898291,133.292759815671,123.106786250548,172.534311747231,173.775575731255
"Ifitm1",558.731128279638,588.888086954178,867.025786691775,955.53281392856,463.911657700663,533.350290431599,947.873786680725,749.388296071898
"Ifitm3",1029.883007694,1202.45937133589,1175.82781021552,1286.98868043198,790.463452314153,697.435384391109,1386.15752483329,1300.08926557567
"Ifitm6",0,0,0,0,0,0,0,0
"B4galnt4",0.127484604023083,0.109821368592292,0,0.237807001199423,0.0724173490360112,0,0.164725147190166,0.133352053001159
"Pkp3",0,0.35383566190333,0,0,0.249988825599491,0.140399984319119,0,0.046033890448632
"Sigirr",0,0.93204718464639,0.681587254376505,1.21095201488509,0.64533165550053,1.03552690628847,1.4679127771708,1.44298208198135
"Ano9",0,0,0,0,0,0,0,0
"Pddc1",0,0,0,0,0,0,0,0
"Cend1",0,0,0,0,0,0,0,0
"Slc25a22",0,0,0,0,0,0,0,0
"Pidd1",0,0,0,0,0,0,0,0
"Rplp2",1.48768671533833,0,1.04131386085299,1.58577049568285,0.845077167917361,0.395513748929625,0.961133366004691,2.33423572085219
"SNORA52",0.142699828262883,0,0,0.760540425162118,0,0,0,0.29853510873082
"Pnpla2",0,0,0,0,0,0,0,0
"Cracr2b",0.0813761359537471,0,0,0.0867412971546106,0,0.0865380601241808,0.105147567233459,0
"AABR07006025.1",0,0,0,0,0,0,0,0
"Cd151",0.383114191123142,0.0733406640113958,0,0,0.290169565303642,0.0679027057856485,0.330019152806742,0.467538087156383
"LOC100911840",0,0,0,0,0,0,0,0
"LOC100911766",0,0,0,0,0,0,0,0.113293449212909
"Chid1",0,0,0,0,0.0718687327554354,0,0,0
"Ptdss2",10.2118708142404,6.21191426891435,8.11970766557679,9.41708142011922,8.89206294879461,8.53767701167267,9.17279941207488,7.16809682043163
"Rnh1",88.6583442887239,70.3225371023353,87.5148411450035,79.1090355449089,84.3164126170447,77.8948807822531,99.6458737556086,91.1486023233781
"Hras",83.2919822282959,27.3650142729562,60.1756188165099,20.1551545835512,29.8598047965658,82.4425152626427,69.3055086621761,64.2809983025036
"Lrrc56",0.425552470474891,0.139653852466979,0,0,0.0690668986461347,0.0646494995901877,0,0.127182406584713
"Lmntd2",0.133661353770501,0,0,0,0.202469435067292,0,0,0
"Rassf7",6.50349670250876,7.36468989142035,6.58245959316273,0.781101390654824,4.37071758184011,3.50672062745247,2.20931434733421,5.1739747188316
"Mir3574",0,0,0,0,0,0,0,0
"Phrf1",10.1394680540932,12.0887768590678,6.60829324721446,8.90822952999063,9.27572047390648,7.2481905563054,6.55588103168366,8.26321182610569
"Irf7",1.96799915206946,2.33578677368681,0.857117947301197,1.53835009059148,2.08677950435549,1.88355153823759,1.58224083770058,2.81338699654663
"Cdhr5",0.14053066692121,0.215217554760911,0.349742766149685,0.0499319700052147,0,0.199259912598638,0.0807031997513892,0.195998077176152
"Sct",1.86377391697586,0,0.193267852574316,0,1.64688638483735,0.440444110808031,1.60547717457424,0.866468299580331
"Drd4",0,0,0,0,0,0,0.236210742492678,0
"Deaf1",18.2543370406113,10.2380107494625,19.1444570946256,14.1215854660361,14.080101757159,10.2579848920502,21.8249812450311,16.2207361507521
"Tmem80",4.51973392564693,5.03404109040759,4.53770421057421,7.44557004163473,8.24688004500942,6.48140308563405,4.12931372061275,7.23489568928683
"Eps8l2",0.121643556611311,0.0931463195182326,0.605475728616277,0,0.138198709790997,0.733038639933478,0,0.508968691012883
"Taldo1",134.660302206724,119.938725059981,149.696654201913,145.434511878923,114.116160168889,216.861755245769,158.810000763485,131.007800449381
"LOC100911365",0,0,0,0,0,0,0,0
"LOC100911440",0.0533506777553317,0,0.0995815398672278,0.0568681092845871,0.0606114704112204,0.0567348658810839,0,0
"LOC100911519",0,0.16194066007745,0,0,0,0,0,0
"LOC100911575",32.3571860586087,27.3400507496275,25.6857419010405,28.5438689222914,25.7748536214795,20.1712011954109,24.989467516122,24.1204357821393
"LOC100911615",0.0577034080403187,0.132555974989834,0.0538530574493746,0.246031267274914,0,0.122727404928675,0.149119220405543,0.301795969258642
"AC109542.1",0,0,0,0,0,0,0,0
"LOC100911730",4.17766348625155,3.34986386126107,0.735641947983845,2.52062179886251,2.41788826728122,3.93972160626854,3.394989965181,2.63845401821051
"LOC681193",0.267138790989546,1.22733973953436,0.872597373594047,0.711878395894779,0.758738014538807,1.56246298338762,0.805407939314561,0.978018269005147
"Tspan4",0.183586871254517,0.527168531741487,0.599678620576334,0.48922706781705,0.104286118594057,0.488080796551452,0.395359824313986,0.384072827828161
"LOC100911881",0.193562429064459,0.296433750650248,0.0602155572577006,0.1375493849695,0.146603616368515,0.137227103317557,0.0555789982335714,0.0674903648102825
"Ap2a2",13.4862926876212,11.2532629206011,14.1041702097024,16.1512401635072,12.2123103818496,11.220323846435,13.2573369712348,14.6048901247068
"AC109542.2",0,0,0,0,0,0,0,0
"Muc6",0.0186523626220543,0,0,0.0596463610568129,0,0,0,0
"ENSRNOG00000046602",0,0,0,0,0,0,0,0
"Muc5ac",0,0,0,0,0,0,0,0
"ENSRNOG00000058420",0,0,0.0780312712267102,0,0,0,0,0
"Muc5b",0,0,0,0,0,0,0,0
"Tollip",4.55328215474252,2.65397315953656,9.60884735659255,8.00462308230355,12.2375338482504,14.6708707164003,6.26389463840915,8.24612125486664
"Brsk2",0,0,0,0,0,0,0,0
"Mob2",4.13301872345254,5.49672869062888,3.24819920292968,2.43462411396015,4.94263620899565,7.74941056306146,5.24665743324914,2.50292838639276
"AABR07006038.2",0,0,0,0,0,0,0,0
"Dusp8",6.40540213813274,6.67459912433507,7.08730964478517,5.27915943078093,9.52781390644788,5.61790957663304,3.75430461741424,4.48983095286364
"AABR07006049.1",0,0,0,0,0,0,0,0
"AABR07006042.1",0,0,0,0,0,0,0,0
"Shank2",0,0,0,0,0,0,0,0
"Cttn",0,0,0.117865416678108,0.0224364991257779,0.0717401661494328,0.0447678596934492,0.0906582130887496,0.0220175104585179
"AABR07006049.2",0,0,0,0,0,0,0,0
"AABR07006055.1",0,0,0,0,0,0,0,0
"LOC102557415",0,0,0,0,0,0,0,0
"LOC685544",0,0,0,0,0,0,0,0
"Ifitm10",0,0,0,0,0,0,0,0.192036413914081
"Ctsd",247.335641801116,289.897327806718,400.908926380512,320.751492442059,193.512640863545,182.497320270204,373.182132566712,287.510422724866
"AC132720.2",0,0,7.14363702391624,0,0,0,0,0
"Syt8",0,0,0,0,0,0,0,1.47847067498594
"Tnni2",0.0732477330132625,0,0,0,0,0,0.126192949017028,0.0766189427331221
"Lsp1",6.08336075007878,2.52989630873021,6.65630772642497,7.71424658475216,5.71967950279238,4.23847148771909,11.9261540520777,7.46047462158916
"Prr33",0,0,0,0,0,0,0,0
"Tnnt3",0.346374873062716,1.85661138565155,0.538770775463637,0.123070502341131,1.31171656750777,0.859475015515225,0,1.20772231765769
"Mrpl23",200.135187843987,174.539643431476,212.057782685708,177.051275842991,203.9546796037,220.986715318613,194.903607612922,188.035655290871
"Mir675",0,0,0,0,0,0,0,0
"Igf2",0.3441643615523,0.316245047228008,0.920771767051008,0.56251139192721,0.364936709988777,0.414795131832594,0.23717384248866,0.408005038248583
"AC098563.1",0,0,0,0,0,0,0,0
"Mir483",0,0,0,0,0,0,0,0
"Ins2",0,0,0,0,0,0,0,0
"AC099449.1",0,0.737408362852675,0.719002427731829,0.684335481767898,0.145876415890497,0,0,0
"Th",0,0.252539398557926,0,0,0,0,0,0
"Ascl2",3.78735511118575,5.57953564320284,7.29979564033079,2.10629058205203,5.61234455029087,3.50225915082721,3.4752430358592,5.33963845558808
"Tspan32",0,0.149558879226458,0,0.277589603872049,0,0,0,0
"Cd81",261.057977165282,188.526711039995,210.9666474198,280.828435277969,327.950023918125,287.509764179411,218.244122617022,269.829712207505
"Tssc4",38.5193438670186,42.8437996586079,42.5091312233515,31.5684304614866,37.2666180493608,31.0958007268523,50.9421563056332,47.1546040118279
"Trpm5",0,0,0,0,0,0,0,0
"Kcnq1",7.14000093570102,8.12643246172007,5.33085852135776,5.01617221741203,6.04692127976174,5.03893243621274,4.5849050037295,6.1446355560447
"Cdkn1c",25.2265622944687,21.0397556316688,25.2587454239816,22.4306537694924,21.0267780350369,25.4786780554352,20.9114756047289,17.4370380440153
"Slc22a18",2.52626046000849,4.25576261668729,6.83730610522343,3.32114198152447,3.73109542061627,3.49246102828424,6.96368325558116,3.2591215725106
"Phlda2",112.650944055897,105.747251030575,95.5286362806054,49.594194914003,106.838742869448,82.3133908066479,111.127119245902,109.134419541368
"Nap1l4",107.406708117958,128.542407338918,126.889848812663,86.3313331735853,100.588454127981,100.204389330646,130.121898940144,116.1206088496
"SNORA54",0,0,0,0,0,0,0,0
"Cars",56.7932134054102,51.7446089998053,39.1748389724003,39.3266897457897,40.6540389338061,51.4499317000885,42.3012837429976,43.0589863491545
"SNORA19",0.973148452890487,2.90616516896886,4.90435340179185,1.86715533551831,1.69523750676956,4.82943103956174,4.35906501033105,3.1895371303474
"AC112093.1",0,0,0,0,0,0,0,0
"Tnfrsf26",0.106045673276882,0,0.890726481548977,0.508667881245258,0.60239011559861,0.563862288519089,0.0913490130737765,0.443705601997302
"Osbpl5",10.1350260198351,4.68571172660446,4.69963074161873,5.46956102758673,6.37272671516899,6.81245892886713,5.62810919566401,5.06737801404405
"AC094001.2",0,0,0,0,0,0,0,0
"RGD1562011",0,0,0,0,0,0,0,1.08931000306435
"AC094001.1",0,0,0,0,0,0.3164109991437,0,0
"Mrgpre",0,0,0,0,0,0,0,0
"Nadsyn1",0,0.0554500283293917,0.135164947249848,0.102918338772404,0.219385941391452,0.154015797792812,0,0.100996398216656
"Dhcr7",5.50860788484135,7.35466261525991,4.43798952119086,6.27328269936378,4.76059113218197,3.2043951313789,5.71855123112868,5.1219024620518
"Gm498",0,0,0,0,0,0,0,0
"Ppfia1",0.225616637247707,2.15952245716298,0.374332466733131,0.694753604732639,0.370242989314172,1.11966472096754,0.475075024219247,1.02266922342972
"LOC100361231",0,0,0,0,0,0,0,0.10326900977073
"Fadd",0,0.2238878402878,0,0,0,0,0,0
"AC110851.1",0,0,0,0,0,0,0,0
"Ano1",0.1108597381023,0.0318333032015202,0.36211856745723,0.354506294966359,0.566762674500465,0.353675677843708,0.262613741974729,0.376876602467355
"AC095937.1",0,0,0,0,0,0,0,0
"Fgf3",0,0,0,0,0,0,0,0
"Fgf4",0,0,0,0,0,0,0,0
"Fgf19",0,0,0,0,0,0,0,0
"Oraov1",5.99744554748502,1.33328722826098,3.06946327892691,3.50576167879662,1.3187751319966,1.44016665529532,1.66653916975402,1.21422127183342
"Ccnd1",68.1537840512078,55.9206668825342,70.9608649883444,77.5235573129415,78.9846273134898,80.7154173009105,59.5714229400163,70.2077400250123
"AC098981.1",0,0,0,0,0,0,0,0
"Rmt1",0,0,0,0.0624828048570689,0,0,0,0
"Tpcn2",2.02299666744876,2.42248579035712,4.3384037408601,2.52341597001744,2.29831761863258,2.33441237645593,2.26171589552684,2.65638664341742
"Mrgprf",1.58213370318118,3.92757186069545,1.52419442093309,2.82887449624181,3.53692786288441,1.46539715494588,3.34122703260937,2.24219172555044
"Mrgprd",0,0,0,0,0,0,0,0
"Ighmbp2",5.37106618488358,4.76710363464856,5.11032283315945,2.78823834123703,3.44725900510186,4.11692403493763,4.62670074112309,4.12249553071011
"Mrpl21",91.1915594340386,81.8349313949728,63.5411709778735,77.9976637855315,80.6316774115752,72.9880483837697,75.2360082251919,61.002683153238
"Cpt1a",9.8110996322844,10.4100860557391,10.4405732699899,13.1043206873427,9.68508822672103,10.3380182583639,9.71395524892932,10.4816732276769
"Mtl5",0.0632903394789412,0,0,0,0,0,0,0
"Gal",0.460054778084484,0.352278497514453,1.71742759989025,0.326924249109972,0.522666210489173,1.30463302964464,0.792593391871167,0.481228691265735
"Ppp6r3",28.4847196146467,30.7472633995245,26.0504108515079,22.4673110168464,26.63316693781,22.5252227854258,34.5220577196769,29.4966774926161
"Lrp5",1.35087109972923,0.995370595182626,1.76026746387596,1.19541738036116,1.30306306120381,0.786042684954269,1.71255114131754,0.773175360865179
"RGD1311946",11.6278881226609,13.6354645157405,11.192899505274,13.1083399299767,11.1354617977596,12.9481453083264,8.33826143113383,14.7739773564379
"AABR07006081.1",0,0,0,0,0,0,0,0
"Suv420h1",1.65634816247513,1.85369581169541,3.21056112767013,2.98785699301426,3.03978208850209,2.50662921963143,1.7011824040129,2.06576988979109
"Chka",3.45610810842724,1.72594650872019,4.44089734775542,2.77632574398964,5.74744046013146,6.17883088885105,3.23601404188886,6.49683564410562
"AABR07006084.1",0,0,0,0,0,0,0,0
"Tcirg1",9.40964498354408,9.6953169098543,13.0435137495585,8.40752233224298,7.28404717863481,5.88619178734895,11.4829062587104,10.0357162282113
"Ndufs8",212.311589807021,199.739082327346,188.29404754483,189.236692494175,189.898329802435,194.313578297661,200.774078482574,209.956389437079
"Unc93b1",3.85681629491156,2.81904596424298,7.52615234724865,7.42133227720307,4.43861738505202,4.26126268196624,5.99741269096735,5.34417125563527
"Aldh3b1",4.86750601334757,2.7617229560467,3.06496367924832,5.06340040012554,3.33129649337609,3.67951440553832,3.1320666825128,3.80331293710216
"Aldh3b2",0,0,0,0,0,0,0,0
"Acy3",5.84328416408284,6.59972161859658,11.542991571171,7.68185887976389,6.63852944549078,5.48898087679308,6.04016995701368,5.70473861649955
"Tbx10",0,0,0,0.266593300723494,0,0,0,0
"Nudt8",51.8988568516922,35.6568235676068,32.5381762867275,54.3023992617597,42.3224624464001,41.9857547203227,45.117704526695,43.1302447707768
"Doc2g",1.32974737227159,2.44375111152492,1.57195599268493,3.68528718619995,1.71214949499969,2.35682850389571,1.22182433377035,2.50370762935241
"Ndufv1",198.110127397847,220.092698791999,194.913321907379,184.860581845956,179.001472389995,188.09213478199,205.379024525213,163.049617132715
"AABR07006090.1",0,0,0,0,0,0,0,0
"Gstp1",313.389235064392,248.993557119657,209.383978772402,411.912650264813,239.590915869543,547.333424435532,280.395973813988,190.314578967478
"RGD1307603",0,0,0,0,0,0,0,0.161365520631021
"Cabp2",0.0823862152988127,0,0,0.351271885740059,0,0,0,0
"Cdk2ap2",61.938255105516,64.1979706919428,72.1990845829933,49.3191252827961,66.5830580823354,77.2824062398504,84.389158763104,65.5633186646223
"Pitpnm1",3.04538221728082,3.56930434456421,3.24819920292968,3.37866203569979,4.30715441069621,3.86644364980039,3.72084379194709,3.15303965558569
"Aip",27.9551565387138,30.7192120011154,25.525090393756,25.4768597868823,27.7725781187091,25.2884723509169,28.0422679315665,26.5834418700137
"Tmem134",161.180790399758,160.927328422312,143.648617046779,146.309570882211,160.955126602346,157.777352675319,173.063217617364,152.21579382754
"Cabp4",0,0,0,0,0.305703590889024,0,0,0
"Gpr152",0,0,0,0,0,0,0,0
"Rpl35a",38.8209053964942,25.9736595728516,43.7215215088736,46.2341458651863,18.325626886394,30.6958291298083,27.4573508041459,50.2953330574078
"Coro1b",49.890384823384,40.3163169377652,60.2371828554097,54.1241256859843,51.8794608929994,45.1547987482562,59.062885349807,53.9689065612091
"Ptprcap",2.63507622992262,2.84860409008094,0.144661566298141,1.32179193412607,2.28929886686116,1.31869494253901,0,2.10780087847012
"Rps6kb2",13.953014538468,17.5288716730662,13.6323829195106,5.65481663002909,11.0633460118816,12.6742058837235,8.38846549195785,9.27403254393603
"Carns1",0,0,0,0.338497802969105,0,0.0964870554696877,0,0.0474537931333427
"Tbc1d10c",0.976537246110071,1.2079288237466,2.5238111914812,2.24198312680408,2.04819631643813,1.83731401418034,2.32947935950992,1.02148214365789
"Ppp1ca",167.363258808847,179.769772830203,168.590879110979,182.376369743936,189.844800398337,196.996087454799,182.828065235581,180.877436783621
"Rad9a",0,0,1.02453272144993,0,0,0.583709858471202,0.378257745399641,0.57415467264388
"Clcf1",2.6378919959167,0.592801831439917,3.3181786828776,4.40109277135906,3.64839695356082,4.81766237730317,2.76629257667987,2.69931556554019
"Pold4",26.0708674322044,24.4520745902881,20.5879789318587,16.6080635823185,28.917956484991,25.5919551869982,26.9758861772091,25.8184833009634
"Ssh3",2.21822736020268,2.04935784656881,3.19532822577692,4.21493543822708,2.7940442578609,2.76918568177553,2.03542550386388,3.32915586416623
"AABR07006093.1",0,0,0,0,0,0,0,0
"Ankrd13d",4.7287184880397,4.08880223264518,4.66111918667531,1.58577049568285,3.44067132652068,1.18654124678888,4.11914299716296,2.38981276182486
"Adrbk1",6.14039009363036,5.51961111204576,7.37511401118985,3.98405211167846,8.24996126303483,7.89265307888772,7.86511610893938,4.35646963743205
"Kdm2a",11.8685948568212,12.2076470521543,11.8780091466781,10.8612303830803,12.3999469804628,12.8446632270697,8.84305043573946,10.0795760377061
"Rhod",41.4590055555794,44.6184660660769,42.3505010057278,19.31097098915,30.5763250405416,39.8281812852147,39.9148467583321,28.7899544359212
"Syt12",0.547498918081366,1.50925407056954,0.885674733314335,0.0389063827197993,0.870815558818397,0.388152240912322,0.628829500600926,0.381798284854559
"LOC689065",0.53394696466351,0,0,0,0.242645919501024,0.454253414612243,0,0
"AABR07006097.1",0,0,0,0.364336355082064,0,0,0,0.158903370668341
"Pc",2.82243367489422,2.28252009137202,4.51560403211018,1.28936479555522,2.74847527509571,2.97084159075844,2.23280648444348,1.9280558513136
"Lrfn4",9.78367619001851,8.72633112635253,14.2828860644026,11.0113278127167,12.0466321284706,17.1467235916872,12.618122500994,13.6071747849002
"Rce1",8.05497135263809,3.46946984185734,13.41188686977,10.3422740531735,7.79933312681864,7.20316128885128,6.38671082530416,6.79800756610276
"RGD1563323",0,0,0,0,0,0,0,0
"Sptbn2",0.0158264544184929,0.0908911261623253,0.0147704093738013,0,0.0179803652748375,0,0,0
"Rbm4b",13.1930881644942,9.36210547143713,16.7708263986939,16.0430366579936,15.8500237891284,15.9248154446005,13.0301982168017,14.1572011821808
"Rbm14",5.37514055828695,6.9289507165735,4.76384757615209,7.99660425041386,5.93094194035817,4.44128734382164,7.32839064847318,4.81353299830349
"AC126581.1",1.81019222705503,0,0,1.60794910401408,1.37103428641138,3.20836327803053,0,0.31558431657209
"Ccs",33.9925673034481,24.5533025713458,31.5063229884799,32.7473056964976,30.5234551083509,32.6705779395623,30.6903415967924,26.148496179799
"LOC100911631",0,0,0,0,0.184380473000151,0.172587817714745,0,0.0848812989400795
"Ctsf",13.8946585329506,16.8371347158787,22.7579898864683,16.5139739059276,21.9420680442826,21.8685347556322,25.1947982083763,19.5484410717852
"Actn3",0,0,0.0419855432252163,0,0,0,0,0
"Zdhhc24",4.9918839724613,2.89638758314269,5.71542605773946,3.51076346718176,3.62492743041451,3.17417475482925,2.43818325054073,4.41416504507873
"Bbs1",1.11844330111369,1.53443245700847,0.579896341137529,1.05971796927054,2.04717205439798,1.09027361802876,0.374671288140091,1.62488804380013
"Dpp3",0.0496275859794612,0,0.0926322146157571,0.21159821031351,0,0.0527756076025727,0,0
"Peli3",0.635421293854513,0.302004115695478,0.30673541863623,0.280268223716421,0.622327015480027,0.256310585898528,0.0566233978956547,0.389632033309676
"mrpl11",83.5632183649506,82.4494142714228,71.0974730723173,86.3937003546052,76.0200242654204,66.6479066339518,106.214568335421,77.0581068915305
"Npas4",0,0,0,0,0,0,0,0
"LOC100911721",0,0,0,0,0,0,0,0
"B3gnt1",0,0,0,0,0,0,0,0
"Brms1",0.259116605073944,0,0,0.138100133257666,0.147190617835456,0.0688882805943491,0.111603073530074,0.0677605965012146
"Rin1",0.0785368593655551,0.0300690788736042,0,0,0.0594835870621443,0.0556791199949472,0,0.0547676665895739
"AABR07006105.1",2.08665077850723,2.20239297705332,2.10531429819516,0,2.24249235408136,0,0.194320645675894,0.471932625043754
"LOC100911932",0,0,0,0,0,0,0,0
"Tmem151a",0,0,0,0,0,0,0,0
"Slc29a2",0,0,0,0,0,0,0,0
"LOC100911750",0,0,0,0,0,0,0,0.273506407695812
"LOC100911794",0,0,0,0,0,0,0,0
"Cd248",0.100919098818273,0.0579577099224559,0.0470925566701549,0.107572735379656,0,0.160981034652058,0,0
"Yif1a",58.6431836281108,56.3033576395755,59.3469300599554,52.5387033719081,48.5376149606462,55.4763690645973,67.8711105767427,60.6836402481447
"Cnih2",1.65559717982347,4.80996660338395,1.9995733430375,0,1.88091667622239,1.13922244612687,3.02008497850684,1.93553631631235
"LOC100363782",6.23668556408484,5.55367909616992,8.109506537363,6.49848233991528,6.05051460126647,8.42078108441179,7.78689750346194,6.01062538623335
"Klc2",5.23392454409298,7.03059992503485,5.42282571265322,5.15348238881443,5.3919282769998,6.8866561191283,6.03689250587182,4.3612930603448
"Pacs1",0.0896942094486728,0.154533810759978,0,0.143411676844499,0.152851795444512,0.143075659695956,0.0386318331450257,0
"AABR07006111.1",0,0,0,0,0,0,0,0
"Sf3b2",143.921230794184,143.404883904441,114.985080558036,108.22145836589,117.625619973401,113.090924465966,116.574983532571,102.379115344722
"Gal3st3",0.533849082543498,0.204392565468972,0.775020032092238,1.20131926185323,1.61734292081709,0.252316745421649,0.153287997877925,0.682512552659805
"Catsper1",0,0,0,0,0,0,0,0
"Cst6",6.51018833275001,4.62898164638153,4.91849325413678,1.15656794236031,8.1005959904318,3.95608482761704,9.21306761856473,7.62051086831504
"Banf1",296.346023823798,299.661109977445,310.60904878015,264.532705715608,293.508702034648,311.355887637066,300.281745462907,309.807841388282
"Eif1ad",14.3132964212198,14.807853957482,15.4424803772615,12.9305591830328,13.608725028768,14.4655663843814,14.8655293942059,16.9895745015751
"Sart1",15.190267279643,16.8971079107692,14.0425087255496,12.1565952919693,12.0857611411743,14.6760347918263,14.1170243969412,10.6764709720133
"Tsga10ip",0,0,0,0,0,0,0,0
"Drap1",120.407395063045,92.4112188344671,181.016787595165,141.886984280152,140.977624387875,161.426995626432,138.611017324352,141.259445621927
"Bles03",43.2458811284508,38.7619849884429,40.8647346396319,34.2435595344593,33.9533450675532,38.1873716299475,37.3855646757624,28.5957803225162
"Fosl1",7.9385038556298,3.75453042089367,9.58785197677754,4.14798656417343,11.1409932828745,22.5121764393762,5.83268666850231,8.14105061992945
"AC109096.1",0,0,0,0,0,0.533483661346936,0,0
"Fibp",41.4920379050867,44.3709146333638,41.9075700735123,42.7025340623168,33.1347858951271,37.1016111623474,47.4976417506196,39.2572398699103
"Ctsw",0,0.102383971040702,0.998284362470639,0.19003034865621,0,1.04271806535992,0.921417111211109,1.11888984966468
"Efemp2",82.8574351202008,77.591298668692,88.693726050276,72.7962412544557,58.237797302338,67.4631296553146,88.3851644369425,76.9451942769406
"Mus81",6.11822036585779,5.07129961821489,5.76883819209398,6.65606300161619,6.16263876253186,5.16480819508686,4.83564369913861,4.61841960363542
"Cfl1",975.459350212102,861.160567975553,869.158764603158,936.019332428677,935.089740324182,917.88253748427,962.257152709558,880.558211126109
"Snx32",0,0.858606172984897,0,0,0.121322959750512,0,0,0.44681739871098
"1700020D05Rik",0,0,0,0.941720362623947,0.334569800267624,0.469756944121193,0.761033928031018,1.23217903808352
"Ovol1",0,0,0.262973311739363,0,0.0800308928978342,0.149824511568407,0.161816357701806,0.0245619869030165
"Ap5b1",1.15690497639718,0.24915339544877,1.01222688149956,1.31025394587427,1.68401690388895,0.692038581926026,1.21457188486179,0.756344535248194
"Rnaseh2c",50.954800542226,45.8831870219442,37.1159113311443,31.2259745754833,36.9121360505139,40.2154473603011,42.0578249321669,42.7142723129879
